FEC_MATRICULA;COD_CLASE_MAT;MARCA;MODELO;COD_PROCEDENCIA;BASTIDOR;COD_TIPO;COD_PROPULSION;CILINDRADA;TARA;PESO_MAX;NUM_PLAZAS;IND_PRECINTO;IND_EMBARGO;COD_PROVINCIA_VEH;COD_PROVINCIA_MAT;CLAVE_TRAMITE;CODIGO_POSTAL;FECHA_PRIM_MAT;IND_USADO;PERSONA;SERVICIO;MUNICIPIO;KW;RENTING;IND_ROBO;FABRICANTE;DISTANCIA_EJES
02012015;0;OPEL;ASTRA;3;W0LPF6ER6F8020804;40;1;1956;1496;2080;5;;;PO;PO;1;36845;;N;D;B00;FORNELOSDEMONTES;143.00;N;;ADAMOPELAG;2685
02012015;0;VOLKSWAGEN;POLOBLUEMOTION;3;WVWZZZ6RZEY235158;40;0;1198;997;1550;5;;;PO;PO;1;36475;;N;D;B00;OPORRIÑO;51.00;N;;VOLKSWAGENAG;2455
02012015;0;BMW;120D;3;WBA1C310X09764289;40;1;1995;1375;1940;5;;;BI;BI;1;48014;;N;D;B00;BILBAO;135.00;N;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;MERCEDES-BENZ;GLA200CDI;0;WDC1569081J095071;40;1;2143;1460;2020;5;;;MA;MA;1;29600;;N;X;B00;MARBELLA;100.00;N;;DAIMLERAG;2699
02012015;0;PIAGGIO;LIBERTY1253V;3;RP8M73400EV122666;50;0;124;113;300;2;;;MA;MA;1;29190;;N;D;A03;MALAGA;7.60;N;;PIAGGIOVIETNAMCOLTD;1345
02012015;0;KAWASAKI;Z800;0;JKBZR800CCDA06278;50;0;806;226;406;2;;;T;T;1;43840;;N;D;B00;SALOU;35.00;N;;KAWASAKIHEAVYINDUSTRIESLTD;1445
02012015;0;MERCEDES-BENZ;SPRINTER;3;WDB9066351S998788;20;1;2987;2413;3500;3;;;M;M;1;28860;;N;X;A00;PARACUELLOSJARAMA;140.00;N;;DAIMLERAG;4325
02012015;0;KEEWAY;ZAHARA125;1;LBBT82000EB503518;50;0;124;110;270;2;;;VA;VA;1;47006;;N;D;B00;VALLADOLID;6.30;N;;ZHEJIANGQIANJIANGMOTORCYCLECOLTD;1250
02012015;0;KYMCO;AGILITYCITY125;1;LC2C20000E2601965;50;0;125;119;273;2;;;B;B;1;08021;;N;D;B00;BARCELONA;7.00;N;;CHANGZHOUKWANGYANGMOTORCOLTD;1340
02012015;0;VOLKSWAGEN;TOURAN;3;WVGZZZ1TZFW043818;40;1;1598;1464;2180;5;;;A;A;1;03740;;N;D;B00;GATADEGORGOS;77.00;N;;VOLKSWAGENAG;2675
02012015;0;HYUNDAI;IX20;3;TMAPU81SAEJ150326;40;1;1582;1380;1810;5;;;V;V;1;46009;;N;D;B00;VALENCIA;85.00;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O;2615
02012015;0;APRILIA;SRMOTARD125;3;LBMM7030000004884;50;0;124;117;302;2;;;H;H;1;21005;;N;D;B00;HUELVA;6.80;N;;ZONGSHENPIAGGIOFOSHANMOTCOLTD;1350
02012015;0;CITROEN;NGC4PIEHD150EXCL7P;0;VF73AAHRMEJ867644;40;1;1997;1430;2250;7;;;PO;PO;1;36945;;N;D;B00;CANGAS;110.00;N;;AUTOMOBILESCITROEN;2840
02012015;0;MERCEDES-BENZ;A180CDI;3;WDD1760121J328341;40;1;1461;1425;1960;5;;;CS;CS;1;12004;;N;D;B00;CASTELLOPLANA;80.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW550062;40;1;1968;1466;2080;5;;;NA;NA;1;31690;;N;D;B00;EZCAROZ;103.00;N;;VOLKSWAGENAG;2605
02012015;0;TOYOTA;TOYOTAAURIS;3;SB1MS3JE50E107429;40;0;1798;1310;1815;5;;;GR;MA;1;18007;;N;D;B00;GRANADA;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;AUDI;A4AVANT;3;WAUZZZ8KXFA083962;40;1;1968;1595;2165;5;;;M;M;1;28108;;N;X;B00;ALCOBENDAS;110.00;S;;AUDIA.G.;2817
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFP569330;40;1;1968;1361;1970;5;;;A;A;1;03430;;N;D;B00;ONIL;110.00;N;;VOLKSWAGENAG;2620
02012015;0;HONDA;HONDACR-V;3;SHSRE6720EU230449;40;1;1597;1566;2100;5;;;A;A;1;03340;;N;D;B00;ALBATERA;88.00;N;;HONDAOFTHEU.K.MANUFACTURINGLTD.;2630
02012015;0;FORD;FOCUS;3;WF05XXGCC5EG67221;40;0;999;1205;1900;5;;;LU;LU;1;27004;;N;D;B00;LUGO;92.00;N;;FORDWERKEGMBH;2648
02012015;0;PEUGEOT;BIPACTIVE;3;VF3AJFHZ0E8511283;40;1;1248;1200;1710;5;;;CA;CA;1;11500;;N;D;B00;ELPUERTOSTAMARIA;55.00;N;;AUTOMOBILESPEUGEOT;2513
02012015;0;MERCEDES-BENZ;B200CDI;3;WDD2462081J301369;40;1;2143;1410;2025;5;;;BI;BI;1;48800;;N;D;B00;BALMASEDA;100.00;N;;DAIMLERAG;2699
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY125386;40;0;1197;1070;1590;5;;;B;B;1;08018;;N;D;B00;BARCELONA;66.00;N;;VOLKSWAGENAG;2456
02012015;0;MERCEDES-BENZ;CLA220CDI;3;WDD1173051N163640;40;1;2143;1505;2060;5;;;B;B;1;08224;;N;X;B00;TERRASSA;130.00;N;;DAIMLERAG;2699
02012015;0;AUDI;AUDIA8;3;WAUZZZ4HXAN004639;40;1;4134;1995;2660;5;;;A;A;1;03205;09072010;U;X;B00;ELCHE;258.00;N;;AUDIA.G.;2992
02012015;0;AUDI;A1SPORTBACK;3;WAUZZZ8X0EB174355;40;0;1197;1065;1555;5;;;B;B;1;08203;;N;D;B00;SABADELL;63.00;N;;AUDIA.G.;2457
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW181685;40;1;1968;1301;1880;5;;;J;J;1;23630;;N;D;B00;VILLATORRES;110.00;N;;VOLKSWAGENAG;2620
02012015;0;PIAGGIO;VESPAGTSSUPER125;3;ZAPM4530000032986;50;0;124;151;340;2;;;TF;TF;1;38660;;N;D;B00;ADEJE;11.00;N;;PIAGGIO&C.S.P.A;1370
02012015;0;VOLKSWAGEN;CADDY;3;WV1ZZZ2KZFX055660;20;1;1598;1343;2159;2;;;O;O;1;33012;;N;X;A01;OVIEDO;55.00;N;;VOLKSWAGENAG;2681
02012015;0;SKODA;RAPID;3;TMBEN6NH7F4531044;40;0;1197;1095;1630;5;;;GI;GI;1;17003;;N;D;B00;GIRONA;77.00;N;;SKODAAUTOA.S.;2589
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR085652;40;0;1395;1158;1770;5;;;V;V;1;46184;;N;D;B00;SANANTONIODEBENAGEBER;92.00;N;;SEAT,S.A.;2618
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW563122;40;1;1968;1466;2080;5;;;B;B;1;08540;;N;D;B00;CENTELLES;103.00;N;;VOLKSWAGENAG;2605
02012015;0;FORD;B-MAX;3;WF0KXXERJKER55957;40;0;1596;1233;1780;5;;;SS;SS;1;20018;;N;D;B00;DONOSTIA;77.00;N;;FORDMOTORCOMPANY;2489
02012015;0;DACIA;LODGY;1;UU1JSDJ3551844817;40;6;1598;1196;1831;5;;;BI;BI;1;48012;;N;D;A04;BILBAO;60.50;N;;AUTOMOBILEDACIASA;2810
02012015;0;HYUNDAI;IX35;3;TMAJU81UAFJ688414;40;1;1685;1537;1940;5;;;M;M;1;28922;;N;D;B00;ALCORCON;85.00;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O;2640
02012015;0;TOYOTA;TOYOTAAVENSIS;3;SB1ED76L10E136942;40;1;1998;1510;2130;5;;;BA;BA;1;06011;;N;D;B00;BADAJOZ;91.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2700
02012015;0;VOLKSWAGEN;PASSAT;3;WVWZZZ3CZEE150184;40;1;1968;1496;2180;5;;;BI;SS;1;48640;;N;D;B00;BERANGO;103.00;N;;VOLKSWAGENAG;2711
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW061714;40;1;1968;1468;2080;5;;;SE;SE;1;41220;;N;D;B00;BURGUILLOS;81.00;N;;VOLKSWAGENAG;2605
02012015;0;AUDI;Q5;3;WAUZZZ8R0FA082154;25;0;1984;1720;2330;5;;;M;M;1;28180;;N;X;B00;TORRELAGUNA;132.00;S;;AUDIA.G.;2816
02012015;0;TRIUMPH;THRUXTONACE;3;SMTTJ9147GF683835;50;0;865;219;430;2;;;SE;MA;1;41006;;N;D;B00;SEVILLA;50.10;N;;TRIUMPHMOTORCYCLESLIMITED;1490
02012015;0;OPEL;MOKKA;3;W0LJC7EL1F4044886;40;1;1686;1374;1883;5;;;AB;A;1;02612;;N;D;B00;MUNERA;96.00;N;;ADAMOPELAG;2555
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZEW590251;40;0;1390;1426;2080;5;;;TF;TF;1;38205;;N;D;B00;LALAGUNA;90.00;N;;VOLKSWAGENAG;2605
02012015;0;MERCEDES-BENZ;C220BLUETEC;3;WDD2050041F143969;40;1;2143;1550;2115;5;;;M;M;1;28022;;N;D;B00;MADRID;125.00;N;;DAIMLERAG;2840
02012015;0;LANDROVER;RANGEROVERSPORT;3;SALWA2KF9FA602024;25;1;2993;2108;3000;5;;;B;B;1;08018;;N;X;B00;BARCELONA;190.00;N;;JAGUARLANDROVERLIMITED;2923
02012015;0;DACIA;DOKKER;3;UU18SDN4551625767;20;1;1461;1206;1959;2;;;M;M;1;28037;;N;X;B00;MADRID;55.00;N;;AUTOMOBILEDACIASA;2810
02012015;0;TOYOTA;TOYOTAYARIS;3;VNKJL3D340A144315;40;0;998;990;1450;5;;;A;A;1;03501;;N;D;B00;BENIDORM;51.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;0;RENAULT;KANGOO;0;VF1FW17BE51625567;20;1;1461;1330;1885;2;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;55.00;S;;RENAULTS.A.S.;2697
02012015;0;MONKEYBIKES;MB200TR;1;L3J012002C5502417;50;0;193;125;275;2;;;GC;GC;1;35460;;N;X;B00;GALDAR;1.88;N;;ND;1450
02012015;0;SKODA;FABIA;3;TMBEH25J8F3061177;40;0;1198;1020;1550;5;;;BA;BA;1;06907;;N;D;B00;MONTEMOLIN;51.00;N;;SKODAAUTOA.S.;2451
02012015;0;FORD;TRANSITCOURIER;1;WF0WXXTACWER29775;20;1;1499;1204;1795;2;;;CU;CU;1;16200;;N;D;B00;MOTILLADELPALANCAR;55.00;N;;FORDWERKEGMBH;2489
02012015;0;OPEL;ASTRA;3;W0LPD6E60F1011701;40;1;1598;1413;2010;5;;;C;C;1;15528;;N;D;B00;FENE;81.00;N;;ADAMOPELAG;2685
02012015;0;VOLKSWAGEN;KOMBI;3;WV2ZZZ7HZFH042648;0G;1;1968;1901;2800;9;;;B;B;1;08202;;N;D;B00;SABADELL;84.00;N;;VOLKSWAGENAG;3000
02012015;0;YAMAHA;XT1200;1;JYADP046000001852;50;0;1199;247;470;2;;;MA;MA;1;29720;;N;X;B00;RINCONDEVICTORIA;82.40;N;;YAMAHAMOTORCO,LTD;1540
02012015;0;SEAT;ALTEA;0;VSSZZZ5PZFR005344;40;0;1197;1285;1880;5;;;IB;IB;1;07702;;N;D;B00;MAO;77.00;N;;SEAT,S.A.;2578
02012015;0;OPEL;MERIVA;3;W0LSD9ER7F4057000;40;1;1598;1428;2040;5;;;Z;Z;1;50017;;N;D;B00;ZARAGOZA;81.00;N;;ADAMOPELAG;2644
02012015;0;HONDA;NSC110MPD;3;ZDCJF53B0EF009398;50;0;108;98;268;2;;;SE;SE;1;41007;;N;D;B00;SEVILLA;6.20;N;;HONDAITALIAINDUSTRIALESPA;1285
02012015;0;MERCEDES-BENZ;A200CDI;3;WDD1760081J350512;40;1;2143;1455;2010;5;;;M;M;1;28300;;N;D;B00;ARANJUEZ;100.00;N;;DAIMLERAG;2699
02012015;0;HYUNDAI;IX20;3;TMAPU81CAEJ176476;40;0;1396;1268;1710;5;;;IB;IB;1;07315;;N;X;A01;ESCORCA;66.20;N;;HYUNDAIMOTORMANUFACTURINGCZECHS.R.O;2615
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW553344;40;1;1968;1468;2080;5;;;M;M;1;28905;;N;D;B00;GETAFE;81.00;N;;VOLKSWAGENAG;2605
02012015;0;LEXUS;NX300H;1;JTJBJRBZ002008977;40;0;2494;1850;2395;5;;;IB;LO;1;07829;;N;X;B00;SANJOSE;114.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2660
02012015;0;MERCEDES-BENZ;GLA200CDI;3;WDC1569081J084674;40;1;2143;1460;2020;5;;;V;V;1;46980;;N;X;B00;PATERNA;100.00;N;;DAIMLERAG;2699
02012015;0;KYMCO;SUPERDINK300ABS;1;RFBV20030E3203144;50;0;298;179;353;2;;;B;GI;1;08303;;N;D;B00;MATARO;21.90;N;;KWANGYANGMOTORCOLTD;1553
02012015;0;CITROEN;C4CACTUSHDI100FEELC;0;VF70BBHYBEE519700;40;1;1560;1070;1610;5;;;CR;CR;1;13230;;N;D;B00;MEMBRILLA;73.00;N;;AUTOMOBILESCITROEN;2595
02012015;0;AUDI;A1SPORTABACK;3;WAUZZZ8X4EB147224;40;1;1598;1160;1650;5;;;MA;MA;1;29010;;N;D;B00;MALAGA;66.00;N;;AUDIA.G.;2457
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY033058;40;1;1422;1076;1640;5;;;O;O;1;33210;;N;D;B00;GIJON;66.00;N;;VOLKSWAGENAG;2456
02012015;0;DACIA;SANDERO;1;UU15SDAG351790390;40;0;1149;941;1500;5;;;GC;GC;1;35008;;N;X;B00;LASPALMASGC;55.00;N;;AUTOMOBILEDACIASA;2589
02012015;0;FORD;KUGA;3;WF0AXXWPMAEB55093;40;1;1997;1614;2250;5;;;Z;Z;1;50009;;N;D;B00;ZARAGOZA;110.00;N;;FORDWERKEGMBH;2690
02012015;0;VOLKSWAGEN;TOURAN;3;WVGZZZ1TZFW039726;40;1;1598;1464;2180;5;;;AL;AL;1;04008;;N;D;B00;ALMERIA;77.00;N;;VOLKSWAGENAG;2675
02012015;0;AUDI;A4LIMOUSINE;3;WAUZZZ8K5FN014105;40;1;1968;1480;2030;5;;;Z;Z;1;50018;;N;D;B00;ZARAGOZA;110.00;N;;AUDIA.G.;2817
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW568318;40;0;1395;1383;1900;5;;;M;M;1;28019;;N;D;B00;MADRID;92.00;N;;VOLKSWAGENAG;2670
02012015;0;DACIA;SANDERO;1;UU15SDCLC52086313;40;1;1461;1083;1600;5;;;B;B;1;08350;;N;D;B00;ARENYSDEMAR;66.00;N;;AUTOMOBILEDACIASA;2589
02012015;0;VOLKSWAGEN;CC;3;WVWZZZ3CZFE817424;40;1;1968;1482;2050;5;;;AL;AL;1;04740;;N;D;B00;ROQUETASDEMAR;103.00;N;;VOLKSWAGENAG;2708
02012015;0;VOLKSWAGEN;PASSAT;3;WVWZZZ3CZEP020953;40;1;1968;1457;2100;5;;;M;M;1;28032;;N;D;B00;MADRID;103.00;N;;VOLKSWAGENAG;2711
02012015;0;LEXUS;LEXUSNX300H;1;JTJBJRBZ302007144;40;0;2494;1815;2395;5;;;O;B;1;33163;;N;X;B00;MORCIN;114.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2660
02012015;0;SKODA;YETIOUTDOOR1.2TSI;3;TMBJF75L0F6038199;40;0;1197;1265;1885;5;;;MU;MU;1;30009;;N;D;B00;MURCIA;77.00;N;;SKODAAUTOA.S.;2576
02012015;0;RENAULT;KOLEOS;1;VF1VY5VGNUC540489;40;1;1995;1655;2300;5;;;M;LO;1;28922;;N;D;B00;ALCORCON;110.00;N;;RENAULTS.A.S.;2690
02012015;0;MAZDA;CX-5;1;JMZKEN91600335115;40;1;2191;1596;2110;5;;;O;O;1;33391;;N;D;B00;GIJON;110.00;N;;MAZDA;2700
02012015;0;SUZUKI;JIMNY;1;JSAFJB43V00607463;25;0;1328;1135;1420;4;;;T;T;1;43500;;N;D;B00;TORTOSA;62.50;N;;SUZUKIMOTORCORPORATION;2250
02012015;0;BERGADANA;SPRINTER;3;WDB9066331S918981;22;1;2143;2119;3500;8;;;V;V;1;46007;;N;X;A07;VALENCIA;95.00;N;;DAIMLERAG;3665
02012015;0;MITSUBISHI;OUTLANDER220DI-DMOT;1;JMBXJGF6WEZD02765;40;1;2268;1595;2260;7;;;CO;CO;1;14007;;N;D;B00;CORDOBA;110.00;N;;MITSUBISHIMOTORR&DEUROPE;2670
02012015;2;SICAL;SS3PE;0;VS9SS3PE0ES350316;S0;;0;5;35000;0;;;V;V;1;46980;;N;D;A00;PATERNA;0.00;N;;ND;1310
02012015;0;MITSUBISHI;ASX180DI-DMOTION;1;JMBXJGA6WFZ407093;40;1;1798;1425;2060;5;;;MU;MU;1;30730;;N;D;B00;SANJAVIER;85.00;N;;MITSUBISHIMOTORSCORPORATION;2670
02012015;0;MITSUBISHI;SPACESTAR120MPI;1;MMCXNA03AFH008040;40;0;1193;845;1340;5;;;LO;LO;1;26559;;N;D;B00;ALDEANUEVADEEBRO;59.00;N;;ND;2450
02012015;6;PEUGEOT;TWEET;3;VGALW1AAA0S021783;90;0;49;97;250;2;;;B;B;1;08820;;N;D;B00;ELPRATDELLOBREGAT;2.30;N;;PEUGEOTMOTOCYCLES,S.A.;1330
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR073983;40;1;1199;1060;1630;5;;;B;B;1;08110;;N;D;B00;MONTCADAIREIXAC;55.00;N;;SEAT,S.A.;2469
02012015;0;SEAT;ALTEA;0;VSSZZZ5PZFR010237;40;1;1598;1375;1970;5;;;A;A;1;03340;;N;D;B00;ALBATERA;77.00;N;;SEAT,S.A.;2578
02012015;0;HONDA;WW125EX;3;ZDCJF57A0FF013693;50;0;125;130;310;2;;;MU;MU;1;30800;;N;D;B00;LORCA;8.60;N;;HONDAITALIAINDUSTRIALESPA;1315
02012015;0;VOLKSWAGEN;CRAFTER;3;WV1ZZZ2EZE6031885;20;1;1968;2111;3500;3;;;SS;SS;1;20271;;N;D;B00;IRURA;100.00;N;;VOLKSWAGENAG;3665
02012015;0;KYMCO;SUPERDINK300I;1;RFBV20020E1703115;50;0;298;179;353;2;;;CE;CE;1;51002;;N;D;B00;CEUTA;2.44;N;;KWANGYANGMOTORCOLTD;1553
02012015;0;SEAT;LEON;0;VSSZZZ5FZFR060427;40;1;1598;1211;1800;5;;;LE;LE;1;24400;;N;D;B00;PONFERRADA;77.00;N;;SEAT,S.A.;2618
02012015;0;BMW;R1200GS;3;WB10A010XFZ154258;50;0;1170;225;450;2;;;BA;CO;1;06420;;N;D;B00;CASTUERA;92.00;N;;BAYERISCHEMOTORENWERKEAG;1550
02012015;0;DACIA;SANDERO;1;UU15SDCL552242811;40;1;1461;1033;1590;5;;;B;B;1;08914;;N;D;B00;BADALONA;66.00;N;;AUTOMOBILEDACIASA;2589
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZFW188744;40;1;1968;1278;1860;5;;;GI;GI;1;17530;;N;D;B00;CAMPDEVANOL;110.00;N;;VOLKSWAGENAG;2620
02012015;6;PIAGGIO;VESPAPRIMAVERA;3;ZAPC5320000014490;90;0;49;102;295;2;;;CA;CA;1;11405;;N;D;B00;JEREZDELAFTRA;3.20;N;;PIAGGIO&C.S.P.A;1315
02012015;0;HONDA;SH125D;3;ZDCJF41C0EF064056;50;0;125;129;314;2;;;B;B;1;08005;;N;D;B00;BARCELONA;8.70;N;;HONDAITALIAINDUSTRIALESPA;1340
02012015;0;BMW;116D;3;WBA1C71040P839463;40;1;1995;1320;1885;5;;;M;B;1;28864;;N;X;B00;AJALVIR;85.00;S;;BAYERISCHEMOTORENWERKEAG;2690
02012015;0;HYUNDAI;I20;1;NLHB351BAFZ004330;40;0;1248;980;1580;5;;;IB;IB;1;07010;;N;D;B00;PALMAMALLORCA;61.80;N;;HYUNDAIASSANOTOMOTIVSANAYIVETICARETA.S.;2570
02012015;0;HONDA;NSC110MPD;3;ZDCJF53B0EF009365;50;0;108;98;268;2;;;SS;SS;1;20005;;N;D;B00;DONOSTIA;6.20;N;;HONDAITALIAINDUSTRIALESPA;1285
02012015;0;OPEL;VIVAROB;3;W0L3F7012FS008545;20;1;1598;1665;2900;3;;;M;M;1;28294;;N;X;B00;ROBLEDODECHAVELA;85.00;N;;ADAMOPELAG;3098
02012015;0;CITROEN;BERL.HDI75FG600;0;VF77A9HN0EN529336;20;1;1560;1294;1935;2;;;LE;LE;1;24401;;N;X;B18;PONFERRADA;55.00;N;;AUTOMOBILESCITROEN;2728
02012015;0;VOLKSWAGEN;SHARAN;3;WVWZZZ7NZFV024564;40;1;1968;1748;2520;7;;;M;M;1;28938;;N;D;B00;MOSTOLES;85.00;N;;VOLKSWAGENAG;2920
02012015;0;TOYOTA;VERSO;1;NMTDM26R00R013706;40;1;1598;1520;2260;5;;;B;B;1;08500;;N;D;B00;VIC;82.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2780
02012015;0;VOLKSWAGEN;GOLFSPORTSVAN;3;WVWZZZAUZEW505251;40;1;1598;1345;1920;5;;;M;M;1;28864;;N;X;B00;AJALVIR;81.00;N;;VOLKSWAGENAG;2670
02012015;0;MERCEDES-BENZ;B500CDI;3;WDD2452081J219063;40;1;1992;0;1880;5;;;CS;CS;1;12003;01032007;U;D;B00;CASTELLOPLANA;103.00;N;;ND;2778
02012015;0;VOLKSWAGEN;POLO;3;WVWZZZ6RZFY183948;40;0;999;980;1540;5;;;IB;IB;1;07315;;N;X;A01;ESCORCA;55.00;N;;VOLKSWAGENAG;2456
02012015;0;TOYOTA;AURIS;3;SB1ZN3JE70E048722;40;1;1364;1350;1845;5;;;M;M;1;28024;;N;D;B00;MADRID;10.58;N;;TOYOTAMOTOREUROPEN.V./S.A.;2600
02012015;0;DACIA;DUSTER;3;UU1HSDADG51636555;40;1;1461;1320;1875;5;;;LO;LO;1;26200;;N;X;B00;HARO;80.00;N;;AUTOMOBILEDACIASA;2673
02012015;0;NISSAN;QASHQAI;3;SJNFAAJ11U1272527;40;1;1461;1385;1910;5;;;CR;AB;1;13630;;N;D;B00;SOCUELLAMOS;81.00;N;;NISSANINTERNATIONAL,S.A.;2646
02012015;0;VOLKSWAGEN;GOLF;3;WVWZZZAUZEW296587;40;1;1598;1220;1820;5;;;B;B;1;08203;;N;D;B00;SABADELL;77.00;N;;VOLKSWAGENAG;2620
02012015;0;AUDI;Q3;3;WAUZZZ8U3ER148622;40;1;1968;1445;2045;5;;;M;M;1;28100;;N;X;B00;ALCOBENDAS;103.00;S;;AUDIA.G.;2601
02012015;0;BMW;R1200RT;3;WB10A0309FZ241601;50;0;1170;246;495;2;;;M;M;1;28025;;N;X;B00;MADRID;92.00;N;;BAYERISCHEMOTORENWERKEAG;1490
02012015;0;CITROEN;C1PURETECH82CVFE;3;VF7PAHMTBER758559;40;0;1199;940;1240;4;;;M;TO;1;28026;;N;D;B00;MADRID;60.00;N;;AUTOMOBILESCITROEN;2340
02012015;0;SEAT;IBIZA;0;VSSZZZ6JZFR046604;40;1;1598;1095;1670;5;;;M;M;1;28931;;N;D;B00;MOSTOLES;66.00;N;;SEAT,S.A.;2469
02012015;0;RENAULT;MASTER;3;VF1MAFEYC51639895;20;1;2299;1965;3500;3;;;O;O;1;33600;;N;D;A00;MIERES;100.00;N;;RENAULTS.A.S.;3682
02012015;0;OPEL;ASTRA;3;W0LPD6E65FG023761;40;1;1598;1413;2010;5;;;O;O;1;33420;;N;D;B00;SIERO;81.00;N;;ADAMOPELAG;2685
02012015;0;OPEL;ASTRA;3;W0LPD6EC1EG092337;40;0;1364;1318;1935;5;;;B;B;1;08030;;N;D;B00;BARCELONA;103.00;N;;ADAMOPELAG;2685
02012015;0;FORD;TRANSITCONNECT;0;WF0TXXWPGTEU79434;0G;1;1560;1567;2220;5;;;Z;Z;1;50562;;N;X;B00;FRESCANO;55.30;S;;FORDWERKEGMBH;2662
02012015;0;SKODA;FABIA;3;TMBEN25J7F3061549;40;0;1197;1089;1619;5;;;B;B;1;08915;;N;D;B00;BADALONA;77.00;N;;SKODAAUTOA.S.;2451
02012015;0;KIA;RIO;1;KNADN511AE6478242;40;0;1248;1052;1560;5;;;SE;SE;1;41020;;N;D;B00;SEVILLA;62.50;N;;KIAMOTORSCORPORATION;2570
02012015;0;TOYOTA;TOYOTAYARIS;3;VNKKJ3D370A250056;40;0;1329;1030;1490;5;;;TF;TF;1;38008;;N;D;B00;SCTENERIFE;73.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2510
02012015;0;RENAULT;CLIO;3;VF15RFL0H51637728;40;1;1461;1071;1658;5;;;ZA;ZA;1;49128;;N;D;B00;CAÑIZO;66.00;N;;RENAULTS.A.S.;2589
02012015;0;MERCEDES-BENZ;B180CDI;3;WDD2462121J273711;40;1;1461;1390;2000;5;;;M;M;1;28019;;N;X;B00;MADRID;80.00;N;;DAIMLERAG;2699
02012015;0;PEUGEOT;2008ALLUREEHDI92;3;VF3CU9HP0EY131881;40;1;1560;1235;1684;5;;;CC;TO;1;10600;;N;D;B00;PLASENCIA;68.00;N;;ND;2537
02012015;0;MERCEDES-BENZ;B200CDI;3;WDD2462081J302685;40;1;2143;1505;2025;5;;;M;M;1;28036;;N;D;B00;MADRID;100.00;N;;ND;2699
02012015;0;VOLKSWAGEN;TIGUAN;3;WVGZZZ5NZFW546807;40;1;1968;1468;2080;5;;;M;M;1;28015;;N;X;B00;MADRID;81.00;N;;ND;2605
02012015;0;MINI;COOPERS;3;WMWXM71080T917595;40;0;1998;1160;1640;4;;;A;A;1;03005;;N;D;B00;ALICANTE;141.00;N;;BAYERISCHEMOTORENWERKEAG;2495
02012015;0;OPEL;MOKKA;3;W0LJC7E83F4054878;40;0;1364;1319;1828;5;;;NA;NA;1;31012;;N;D;B00;PAMPLONA;103.00;N;;ADAMOPELAG;2555
02012015;0;TOYOTA;TOYOTAVERSO;1;NMTDM26R20R020060;40;1;1598;1520;2260;7;;;M;M;1;28980;;N;D;B00;PARLA;82.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2780
02012015;0;CITROEN;NC4PICASSOVTISE;0;VF73D5FS0EJ882528;40;0;1598;1327;1900;5;;;M;TO;1;28523;;N;D;B00;RIVASVACIAMADRID;88.00;N;;AUTOMOBILESCITROEN;2785
02012015;0;AUDI;A3SPORTBACK;3;WAUZZZ8V9FA067603;40;1;1598;1260;1820;5;;;ZA;ZA;1;49002;;N;D;B00;ZAMORA;81.00;N;;AUDIA.G.;2620
02012015;0;SCANIA;NCENTURY12.8.35;0;YS2K4X20001892315;30;1;12742;13522;19500;61;;;M;M;1;28021;;N;X;A00;MADRID;302.00;N;;SCANIACVAB;6545
02012015;0;SKODA;OCTAVIA;3;TMBAJ7NE7F0088701;40;1;1968;1255;1880;5;;;M;M;1;28033;;N;D;B00;MADRID;110.00;N;;SKODAAUTOA.S.;2668
02012015;0;LEXUS;IS300H;1;JTHBH5D2305037457;40;0;2494;1680;2145;5;;;M;M;1;28050;;N;D;B00;MADRID;133.00;N;;TOYOTAMOTOREUROPEN.V./S.A.;2800
02012015;0;FIAT;FIAT500;3;ZFA3120000J315489;40;0;1242;790;1305;4;;;MA;MA;1;29600;;N;D;B00;MARBELLA;51.00;N;;FIATGROUPAUTOMOBILESS.P.A.;2300
